BAT_transcript BAT_logFC BAT_padj BRO_transcript BRO_logFC BRO_padj BGM_F_transcript BGM_F_logFC BGM_F_padj  BGM_M_transcript BGM_M_logFC BGM_M_padj OG
TRINITY_DN66955_c0_g1 -0.543964415715989 0.287126003176074 TRINITY_DN56643_c0_g2 0.238602183930626 0.418082565875237 TRINITY_DN171522_c0_g2 1.57188357323719 5.31231271584182e-07 TRINITY_DN171522_c0_g2 -6.55264373041394 1.27646536782311e-19 OG0003562
TRINITY_DN7055_c0_g1 -2.61730768836378 1.21071933336894e-57 TRINITY_DN11180_c0_g2 -1.27226128285574 1.5587095319269e-30 TRINITY_DN64_c2_g1 -2.08722102812056 2.38622074239854e-28 TRINITY_DN64_c2_g1 -3.56634919635347 4.84924092849857e-44 OG0003564
TRINITY_DN73194_c0_g1 0.647335317135936 0.00884772328271684 TRINITY_DN19708_c0_g1 0.345632025838892 0.0502873007962783 TRINITY_DN11741_c0_g1 0.350793909907439 0.125002801574647 TRINITY_DN11741_c0_g1 1.46387665326791 1.30389759045702e-19 OG0003565
TRINITY_DN76646_c0_g1 -3.99490375655331 0.0514890295103035 TRINITY_DN84652_c0_g1 -5.04485635888287 0.00103566749057214 TRINITY_DN105502_c4_g1 -0.845368748373349 0.510575584140503 TRINITY_DN105502_c4_g1 -2.76906824497955 1.96612683413448e-06 OG0003566
TRINITY_DN810_c2_g1 -0.395880635664781 0.0050588391999617 TRINITY_DN2358_c0_g2 0.161707201123376 0.28770037832647 TRINITY_DN3576_c0_g1 -0.104012643693599 0.598401217155492 TRINITY_DN3576_c0_g1 0.141759259002617 0.428042657276119 OG0003567
TRINITY_DN84_c0_g1 1.30301907017806 3.03108395144267e-12 TRINITY_DN636_c2_g1 1.63581429278087 2.61085539904891e-55 TRINITY_DN3488_c2_g2 1.57326067589187 1.27726763733438e-20 TRINITY_DN3488_c2_g2 1.96465759012824 1.96249561735227e-20 OG0003568
TRINITY_DN91444_c0_g2 -0.584105669851639 0.0940747277325092 TRINITY_DN8919_c0_g6 -1.65845222920457 4.72863786900325e-07 TRINITY_DN1979_c3_g1 0.0138574270865559 0.979198340247529 TRINITY_DN1979_c3_g1 -0.225032801581726 0.402586165447283 OG0003570
TRINITY_DN9251_c0_g1 1.48982182366104 1.02336341539523e-11 TRINITY_DN128_c0_g1 1.42874868941336 8.57623961628913e-26 TRINITY_DN520_c0_g2 1.87022816457699 1.24685784177584e-17 TRINITY_DN520_c0_g2 0.939182469007228 3.50624494203393e-05 OG0003571
TRINITY_DN9440_c0_g1 0.173460963295337 0.849976722213149 TRINITY_DN6860_c0_g1 -0.0627450798332896 0.840036149562212 TRINITY_DN12186_c0_g2 0.236122545487339 0.603519194564831 TRINITY_DN12186_c0_g2 -0.220543343229028 0.490689888564625 OG0003572
TRINITY_DN95117_c0_g1 -0.114867322298523 0.786262091828301 TRINITY_DN41378_c0_g1 -0.245789744502241 0.476250421065056 TRINITY_DN10733_c0_g1 1.03407854192833 2.82997453810495e-05 TRINITY_DN10733_c0_g1 -1.12754595579312 4.69224944831063e-06 OG0003573
TRINITY_DN102579_c1_g1 1.05527240582206 0.000137606991847186 TRINITY_DN23190_c2_g2 1.05743589883328 4.65462820490378e-12 TRINITY_DN15007_c0_g1 1.07559342293517 1.39796192394341e-07 TRINITY_DN15007_c0_g1 5.02475861968089 7.78301345150493e-104 OG0003574
TRINITY_DN10290_c0_g1 -0.789402840786211 1.48802568136381e-05 TRINITY_DN17523_c0_g1 -0.936627007709629 1.02059655551657e-08 TRINITY_DN890_c2_g1 -0.644481721181479 6.21969947855324e-06 TRINITY_DN890_c2_g1 -0.68185372623809 0.000115408368929835 OG0003575
TRINITY_DN106977_c0_g1 0.460243665594136 0.284555033114753 TRINITY_DN84700_c0_g1 0.220959148758155 0.540837982391683 TRINITY_DN2204_c0_g1 -0.532982237268216 0.553158214413285 TRINITY_DN2204_c0_g1 1.29159722955699 0.00415297488338298 OG0003576
TRINITY_DN1140_c0_g3 1.84585729023719 0.00823670916592528 TRINITY_DN585_c0_g1 0.94839478444874 0.0138367180686381 TRINITY_DN4557_c1_g3 1.57170859171141 0.00189239595143163 TRINITY_DN4557_c1_g3 1.45103739166288 0.00525509593669858 OG0003578
TRINITY_DN1272_c1_g1 0.31513045717839 0.0535001656169919 TRINITY_DN820_c0_g1 0.239038453902862 0.454178836132426 TRINITY_DN8500_c0_g1 0.057988595366581 0.867888309399789 TRINITY_DN8500_c0_g1 -1.5110279270147 2.91669597688774e-12 OG0003579
TRINITY_DN1315_c6_g1 0.696204164947003 0.000432963895863337 TRINITY_DN6453_c0_g2 0.786805494725697 4.39565762259238e-10 TRINITY_DN1616_c2_g1 0.428624298193448 0.138924781179689 TRINITY_DN1616_c2_g1 0.330280756785571 0.151244950617807 OG0003580
TRINITY_DN1344_c6_g1 0.254455201502132 0.758899871230642 TRINITY_DN3750_c0_g1 0.712779258834732 0.323492084201098 TRINITY_DN7367_c0_g2 1.08226375781747 0.091227509713427 TRINITY_DN7367_c0_g2 0.62075500780464 0.0688060466288521 OG0003581
TRINITY_DN14124_c0_g1 0.652887619715108 0.474539965420923 TRINITY_DN92450_c0_g3 0.414578267341131 0.117137869928847 TRINITY_DN57489_c2_g1 0.473915924513834 0.435179600137071 TRINITY_DN57489_c2_g1 1.11528810823767 0.00021493408461036 OG0003582
TRINITY_DN14228_c0_g1 0.638351105989341 0.0783494761115652 TRINITY_DN1168_c0_g1 0.0812302714911739 0.700690805994279 TRINITY_DN220_c0_g1 0.23967089131979 0.637733482847564 TRINITY_DN220_c0_g1 -0.567212363946811 0.0730065422084146 OG0003583
TRINITY_DN148641_c0_g1 5.48209916480654 1.37630226199452e-08 TRINITY_DN1512_c0_g1 4.91890209738511 5.22054922607451e-55 TRINITY_DN176474_c0_g1 -0.0576986588489356 0.900006013231501 TRINITY_DN176474_c0_g1 -0.557364195562441 0.421830235905507 OG0003584
TRINITY_DN15616_c0_g2 -0.798728797000584 0.0149598092197764 TRINITY_DN3226_c1_g2 -0.0293373866357419 0.844200172629354 TRINITY_DN8063_c0_g1 -0.973281363672265 7.72208804311929e-05 TRINITY_DN8063_c0_g1 2.57635268348107 3.48874504406112e-31 OG0003585
TRINITY_DN16005_c0_g1 0.262741327442462 0.54140307431295 TRINITY_DN3984_c1_g2 1.07987238983867 2.07277425934667e-07 TRINITY_DN6014_c4_g2 -0.0463306983857894 0.90461485391519 TRINITY_DN6014_c4_g2 1.39976667856514 8.14141038513502e-11 OG0003586
TRINITY_DN16275_c0_g1 1.42175051584349 2.21326571849208e-06 TRINITY_DN12824_c0_g1 0.989264066591547 2.12227404215664e-08 TRINITY_DN311_c0_g1 1.57592363225814 2.14204170119646e-10 TRINITY_DN311_c0_g1 0.947706253432348 0.00353773706486889 OG0003588
TRINITY_DN16291_c0_g1 0.0846588462383823 0.832118570902795 TRINITY_DN4252_c0_g1 0.378697396356319 0.0663638434919918 TRINITY_DN16941_c0_g1 -0.165191837650869 0.461284445633725 TRINITY_DN16941_c0_g1 0.334075763407217 0.234223766372429 OG0003589
TRINITY_DN186_c0_g1 0.215101170321162 0.263707021523271 TRINITY_DN433_c4_g1 0.256866644383782 0.176901275097246 TRINITY_DN5663_c0_g1 -1.02566359795717 3.26030980162421e-05 TRINITY_DN5663_c0_g1 -1.90358400576011 3.7802142089616e-11 OG0003591
TRINITY_DN18774_c0_g2 -0.147219057383279 0.699726850723422 TRINITY_DN32107_c0_g1 -0.176208328643435 0.54649168179971 TRINITY_DN383_c1_g1 -0.0951736399540856 0.773047719405093 TRINITY_DN383_c1_g1 1.96996468802613 6.41812273054848e-20 OG0003592
TRINITY_DN197252_c0_g1 7.14207583937247 5.33462052575893e-11 TRINITY_DN26235_c1_g1 4.71676495332045 3.43939388060236e-07 TRINITY_DN3219_c0_g3 2.88337588021895 0.00254416597615221 TRINITY_DN3219_c0_g3 2.05676710378062 0.0194480399067881 OG0003593
TRINITY_DN208149_c1_g2 0.470034784522071 0.311186219449884 TRINITY_DN49095_c0_g2 1.17273153535339 0.000569809977453663 TRINITY_DN30626_c0_g1 0.122193849659668 0.853232628491536 TRINITY_DN30626_c0_g1 1.41562587473927 0.000669454093602615 OG0003594
TRINITY_DN21096_c0_g2 -5.75512973853619 1.32454610245648e-31 TRINITY_DN65508_c1_g1 -6.27114030725745 1.36698995073481e-29 TRINITY_DN119183_c0_g1 -5.49302240022865 3.2998332158869e-19 TRINITY_DN119183_c0_g1 -2.96243147020226 1.87915001778892e-21 OG0003595
TRINITY_DN2284_c2_g1 0.326293209248519 0.250541630693308 TRINITY_DN60496_c0_g1 -0.0979819252396622 0.461391656442815 TRINITY_DN8598_c0_g1 -0.30183994622555 0.175975707274392 TRINITY_DN8598_c0_g1 -0.889890984373402 1.80107403787475e-05 OG0003596
TRINITY_DN23287_c0_g1 0.529098297975019 6.66869702722556e-06 TRINITY_DN846_c2_g1 0.710309175393602 1.68529032650686e-09 TRINITY_DN574_c4_g1 0.146439251962317 0.356642870545404 TRINITY_DN574_c4_g1 -1.14757087545843 3.74247025521734e-14 OG0003597
TRINITY_DN2331_c3_g2 0.486348682633445 0.0459696261557875 TRINITY_DN719_c28_g1 0.374547773090826 0.00302383145906386 TRINITY_DN1859_c2_g2 0.21766630635694 0.326681865783443 TRINITY_DN1859_c2_g2 -0.741220939194589 0.000140306506387871 OG0003598
TRINITY_DN2424_c0_g1 2.34352908509224 8.05339384943787e-22 TRINITY_DN9049_c0_g1 -0.293153310655681 0.0018779486596643 TRINITY_DN7661_c0_g1 -0.556591290295597 1.00691628600965e-06 TRINITY_DN7661_c0_g1 -1.35803617598216 3.2237694456935e-37 OG0003599
TRINITY_DN24385_c1_g1 -4.46382282534364 8.26676995691573e-14 TRINITY_DN7035_c5_g4 -2.45784604526692 2.64356261061886e-13 TRINITY_DN42324_c0_g1 -3.12731874323663 4.01299499380997e-10 TRINITY_DN42324_c0_g1 -4.55803041368106 1.83084653787359e-08 OG0003600
TRINITY_DN25689_c1_g2 1.66456241680866 0.00717367996294366 TRINITY_DN18219_c0_g2 0.0729670173517646 0.907716068389799 TRINITY_DN4577_c1_g1 0.07685290971513 1 TRINITY_DN4577_c1_g1 3.24102189001774 1 OG0003601
TRINITY_DN2666_c0_g1 -0.858688044792732 0.000263171399902043 TRINITY_DN126_c3_g1 0.870317587329494 0.00259925799524831 TRINITY_DN22516_c1_g1 -0.778323130543524 0.0132169937228935 TRINITY_DN22516_c1_g1 -2.82543365395471 5.48824336027728e-18 OG0003602
TRINITY_DN2998_c0_g1 -0.973941052975304 5.40741227800477e-07 TRINITY_DN6463_c0_g1 -0.345705265696189 0.166529196843717 TRINITY_DN172_c0_g1 -0.116623938365615 0.704794060347176 TRINITY_DN172_c0_g1 0.950259105973249 5.88836096262933e-06 OG0003604
TRINITY_DN3037_c0_g1 0.320739898963407 0.214044108136518 TRINITY_DN230_c9_g1 0.980262295016892 3.58048044911138e-13 TRINITY_DN7213_c0_g1 0.557029939691069 0.00196587492350512 TRINITY_DN7213_c0_g1 0.0769072256972257 0.761043953482285 OG0003605
TRINITY_DN3059_c1_g1 0.231432059659709 0.454453048870235 TRINITY_DN19330_c0_g1 0.814303460596751 5.77388905902342e-07 TRINITY_DN4510_c0_g1 0.079289953075967 0.818607144257082 TRINITY_DN4510_c0_g1 1.18487438472089 2.05502688428304e-11 OG0003606
TRINITY_DN3202_c0_g1 0.844426966867596 1.10618043165907e-12 TRINITY_DN698_c0_g2 0.703304573920261 6.07249889379086e-09 TRINITY_DN1769_c1_g1 0.952811837421333 2.49621190425783e-16 TRINITY_DN1769_c1_g1 -0.29548294377463 0.124281689159673 OG0003607
TRINITY_DN330539_c0_g1 4.11634036257155 0.0260600730345745 TRINITY_DN270343_c0_g1 0.807785649753018 0.572219213447569 TRINITY_DN58420_c0_g1 5.19992647834147 0.000678562798199895 TRINITY_DN58420_c0_g1 2.04210720839033 0.00956133777219344 OG0003608
TRINITY_DN33309_c0_g1 0.769028109403044 5.34720670361995e-05 TRINITY_DN756_c1_g2 1.52560295120691 6.85933071306584e-17 TRINITY_DN10652_c0_g1 0.30855555464566 0.282348803534763 TRINITY_DN10652_c0_g1 -0.213882378314942 0.366441483086445 OG0003609
TRINITY_DN3419_c0_g1 1.15778614335789 6.95329159593164e-07 TRINITY_DN21600_c0_g1 0.609608667562184 0.000591039738627371 TRINITY_DN43502_c0_g1 0.781317838914267 0.158639422517452 TRINITY_DN43502_c0_g1 -0.264148744299758 0.684739679884999 OG0003610
TRINITY_DN3423_c1_g1 1.04890550607859 2.39993840479765e-09 TRINITY_DN1799_c1_g1 0.265920921837511 0.110939535920275 TRINITY_DN1155_c1_g2 0.283803736815254 0.205059647801027 TRINITY_DN1155_c1_g2 -1.03008993822574 3.22963384303699e-07 OG0003611
TRINITY_DN3451_c2_g1 0.993222186746494 1.34594316877018e-05 TRINITY_DN462_c4_g1 0.622356727415306 3.50992793234985e-06 TRINITY_DN2625_c0_g1 0.633516580561326 2.91035545646887e-05 TRINITY_DN2625_c0_g1 -0.559360101956096 0.0105079773292364 OG0003612
TRINITY_DN3495_c0_g1 -0.530556094695068 0.109366979855304 TRINITY_DN1028_c0_g1 -0.578916033181304 0.00750727117502444 TRINITY_DN2184_c1_g1 -0.445901449325993 0.23631236487854 TRINITY_DN2184_c1_g1 -0.590375282642415 0.0587291362268517 OG0003613
TRINITY_DN3517_c0_g3 0.592306306387771 4.16684781064846e-05 TRINITY_DN1332_c2_g1 1.28169210267271 4.34295640240786e-23 TRINITY_DN1929_c0_g1 1.07160160440198 8.11422842836762e-17 TRINITY_DN1929_c0_g1 -0.301538658078263 0.115131835483997 OG0003614
TRINITY_DN3708_c0_g1 7.38191166772847 1.52860716006485e-88 TRINITY_DN4351_c0_g1 6.71834292297655 1.37330317195597e-41 TRINITY_DN2396_c0_g1 5.13732349711575 5.44859807047079e-56 TRINITY_DN2396_c0_g1 0.674186471516011 0.021982101447384 OG0003615
TRINITY_DN3851_c0_g1 0.0291179864280812 0.903327152842573 TRINITY_DN24880_c0_g3 0.019494418062279 0.875591338476681 TRINITY_DN675_c2_g1 0.666897071682387 7.3239236735646e-06 TRINITY_DN675_c2_g1 2.92401932735589 5.63019081063258e-51 OG0003616
TRINITY_DN39273_c1_g2 0.275834713368592 0.692087748525857 TRINITY_DN30806_c1_g1 1.69700420448248 0.00336103985634532 TRINITY_DN54511_c0_g1 -0.6701585862918 0.167866295398876 TRINITY_DN54511_c0_g1 2.47340955266058 9.13041866197686e-08 OG0003617
TRINITY_DN4260_c7_g1 -0.274474701639704 0.221434522183531 TRINITY_DN10708_c0_g2 0.739947796834094 4.88324200353117e-06 TRINITY_DN11425_c3_g1 0.209129642827157 0.499475405531746 TRINITY_DN11425_c3_g1 1.28326270300145 1.611730051979e-12 OG0003619
TRINITY_DN4399_c0_g1 0.113783887382191 0.800141883521033 TRINITY_DN220_c12_g1 0.183318909377062 0.292661103659134 TRINITY_DN4324_c6_g1 -0.0628166632852169 0.854602834710421 TRINITY_DN4324_c6_g1 -0.0647870041447773 0.853143341416687 OG0003620
TRINITY_DN4517_c0_g1 -1.3360068450284 5.2529241067629e-07 TRINITY_DN11629_c0_g1 -0.960855653938236 1.34971146471664e-11 TRINITY_DN3099_c0_g2 -1.18561378987587 1.90036742456578e-11 TRINITY_DN3099_c0_g2 -0.860246525607054 6.13888909110144e-05 OG0003621
TRINITY_DN46_c0_g3 -0.0347812434378378 0.892939486616448 TRINITY_DN507_c1_g2 0.439086066573408 0.000742884077998276 TRINITY_DN1677_c2_g5 0.380725489251796 0.0645236832402726 TRINITY_DN1677_c2_g5 2.92249156914448 7.75242911068548e-76 OG0003622
TRINITY_DN4962_c0_g1 0.323072718850531 0.714470556737909 TRINITY_DN2562_c0_g1 -0.868560487723704 0.0103932685933711 TRINITY_DN762_c0_g1 -0.982754282263569 0.0543044577901521 TRINITY_DN762_c0_g1 -4.107272752297 2.77736179552892e-61 OG0003624
TRINITY_DN5725_c0_g3 0.406410768523025 0.00948534437853046 TRINITY_DN6172_c0_g1 0.615272971639264 3.07189889786776e-13 TRINITY_DN8977_c0_g1 0.0465337518688348 0.797914529927739 TRINITY_DN8977_c0_g1 -0.24911631374676 0.105974966151331 OG0003625
TRINITY_DN621_c0_g8 0.89426016139024 7.21434729702166e-07 TRINITY_DN44851_c0_g1 0.625382908344069 2.17714169040101e-05 TRINITY_DN1782_c11_g1 0.785485618667394 0.00078542961299963 TRINITY_DN1782_c11_g1 0.222787139163787 0.316000873536572 OG0003627
TRINITY_DN636_c0_g1 0.85806693785574 0.2751986897951 TRINITY_DN94_c0_g1 1.08877356272675 0.225514359616502 TRINITY_DN49357_c0_g1 0.64048152152004 0.559145462006341 TRINITY_DN49357_c0_g1 -4.00748180572631 0.000794767782431147 OG0003628
TRINITY_DN64770_c0_g1 -1.27578758755165 0.179128542369368 TRINITY_DN47742_c0_g5 -1.51200108167787 0.139075622887596 TRINITY_DN184237_c0_g1 1.0393517005279 0.514746555239994 TRINITY_DN184237_c0_g1 -1.91885454571761 0.00836304080604872 OG0003629
TRINITY_DN6970_c0_g1 0.717418880160894 5.16591016490158e-06 TRINITY_DN19130_c0_g3 1.74191496563729 1.21751862130556e-25 TRINITY_DN7412_c1_g2 0.495908423107297 0.014188371404435 TRINITY_DN7412_c1_g2 1.08721671970909 3.45309843744987e-09 OG0003631
TRINITY_DN70896_c0_g1 -0.447614327490539 0.0236568680679952 TRINITY_DN1995_c0_g1 -0.993799947872511 2.63258252997914e-13 TRINITY_DN194_c11_g1 -0.531805034089547 0.0057244816931508 TRINITY_DN194_c11_g1 -0.36490118549172 0.119390848224771 OG0003632
TRINITY_DN732_c1_g2 1.02697806823265 1.29675793925488e-06 TRINITY_DN1754_c0_g2 0.79659444072853 0.00100121580980785 TRINITY_DN1566_c0_g1 0.545682623244465 0.053400013312955 TRINITY_DN1566_c0_g1 0.819847726910606 0.000269176825673188 OG0003633
TRINITY_DN74883_c0_g1 -0.0471010158527882 0.965471726755997 TRINITY_DN24095_c0_g1 1.03504524517253 0.00104831621217718 TRINITY_DN9013_c0_g1 1.5559621098416 0.00920021279288827 TRINITY_DN9013_c0_g1 0.207929277242525 0.75563059804256 OG0003634
TRINITY_DN7901_c0_g1 0.239011554720346 0.276526683315245 TRINITY_DN2548_c0_g1 0.247011500755318 0.100406669310225 TRINITY_DN9176_c0_g1 0.528773500088276 0.000273543948207128 TRINITY_DN9176_c0_g1 -0.678155145983647 9.50679028994719e-05 OG0003636
TRINITY_DN8314_c0_g2 0.0295017220259501 0.932380557836745 TRINITY_DN2761_c0_g1 0.370034578769707 0.0252235913646165 TRINITY_DN1066_c0_g1 0.141957571914185 0.614413866245988 TRINITY_DN1066_c0_g1 -0.257876470984069 0.118868597392996 OG0003637
TRINITY_DN85861_c0_g1 3.73333661535263 0.00467081110052624 TRINITY_DN84958_c0_g1 3.833288244082 3.22188242633051e-05 TRINITY_DN15469_c0_g1 3.89644496166079 3.24997333242423e-05 TRINITY_DN15469_c0_g1 4.89143535219418 3.57440689987603e-20 OG0003638
TRINITY_DN887_c11_g1 1.26166969854736 4.09152380032982e-07 TRINITY_DN49824_c0_g2 1.39675251782483 1.72698471301697e-13 TRINITY_DN28495_c0_g1 0.778257106622573 0.011057952419145 TRINITY_DN28495_c0_g1 1.45133001152619 1.08661160382888e-07 OG0003639
TRINITY_DN98152_c0_g1 2.00924148209688 3.6504559371958e-22 TRINITY_DN3373_c0_g1 1.81757073381939 2.77607234877214e-27 TRINITY_DN34288_c0_g1 1.55239914728044 1.12707070909625e-16 TRINITY_DN34288_c0_g1 4.27778265101519 4.69716024865318e-48 OG0003641
TRINITY_DN10301_c0_g1 -0.997727365206984 7.32014214178951e-08 TRINITY_DN1956_c0_g2 -0.6821480513466 1.18217912322364e-05 TRINITY_DN1387_c0_g2 -0.994262980098954 0.000320755275358855 TRINITY_DN1387_c0_g2 -2.40588045679358 1.41932805619518e-26 OG0003642
TRINITY_DN10393_c0_g1 0.230270323782529 0.371413146612527 TRINITY_DN10769_c1_g2 0.638303779354949 2.9653878047368e-06 TRINITY_DN3734_c0_g1 0.742995053114503 0.000244887601829482 TRINITY_DN3734_c0_g1 1.571627062302 9.43918773389074e-14 OG0003643
TRINITY_DN1048_c0_g1 -0.00237133673690003 0.997388328532017 TRINITY_DN979_c2_g1 -0.312695039958922 0.116699400673183 TRINITY_DN21386_c0_g1 -0.655592406517709 0.238055633518584 TRINITY_DN21386_c0_g1 0.835729921685205 0.0207538014231683 OG0003644
TRINITY_DN108_c2_g1 -0.389268936709738 0.304769769833613 TRINITY_DN77_c2_g1 0.0305541982273743 0.936490456474922 TRINITY_DN1602_c1_g1 -0.963084633956104 0.00317421986029935 TRINITY_DN1602_c1_g1 -0.292256504687383 0.398279285273967 OG0003645
TRINITY_DN1130_c0_g1 -0.215416893542265 0.619631361407309 TRINITY_DN2522_c0_g1 -0.649908492848902 0.0040222595981405 TRINITY_DN8840_c2_g2 -0.0351147073782974 0.941726619491781 TRINITY_DN8840_c2_g2 0.374981485915356 0.0992787261645185 OG0003647
TRINITY_DN1228_c0_g2 -1.92406666176885 4.66961166411943e-07 TRINITY_DN51510_c0_g3 -0.747511707931957 8.23843998637095e-06 TRINITY_DN7143_c0_g2 -3.78719002721449 5.993242413496e-06 TRINITY_DN7143_c0_g2 -4.11931135398738 1.48936666578718e-33 OG0003649
TRINITY_DN1246_c3_g1 0.394113449871252 0.055330668816742 TRINITY_DN4115_c0_g3 0.95560556465912 1.71736976692989e-21 TRINITY_DN9252_c0_g3 0.709663181376205 0.000342219933806454 TRINITY_DN9252_c0_g3 0.846365386751031 1.20533073080816e-07 OG0003650
TRINITY_DN12639_c0_g3 0.0894253435676459 0.802581589895688 TRINITY_DN17_c0_g2 0.401573560273303 0.0119061004706415 TRINITY_DN205_c3_g1 0.136304880139328 0.726319196736789 TRINITY_DN205_c3_g1 -1.31733606985229 6.09243233374314e-09 OG0003651
TRINITY_DN14043_c0_g1 -2.48021500503513 2.55683519401256e-08 TRINITY_DN16183_c0_g1 -6.88774217400876 2.73256174271734e-07 TRINITY_DN3296_c0_g1 -0.578353094621758 0.49153685229247 TRINITY_DN3296_c0_g1 -7.87033179558063 2.51203195450031e-06 OG0003653
TRINITY_DN14484_c0_g1 0.211456002212317 0.655057972672271 TRINITY_DN38812_c0_g1 -0.0481437359690175 0.919038979096305 TRINITY_DN12649_c0_g1 -0.389722573801255 0.536201271508957 TRINITY_DN12649_c0_g1 0.24261041852612 0.602119902456153 OG0003654
TRINITY_DN1475_c1_g2 -9.76816637501252 9.97888120486515e-23 TRINITY_DN5268_c0_g1 -4.81773196763731 4.67245376999863e-11 TRINITY_DN1343_c0_g2 -8.20267306559239 4.5888186825656e-36 TRINITY_DN1343_c0_g2 -7.75649818327595 1.59092863358583e-97 OG0003655
TRINITY_DN149130_c0_g1 0.290973571844257 0.420530335929763 TRINITY_DN4787_c7_g1 0.683779495051753 0.00769573857036996 TRINITY_DN3314_c0_g1 1.05460433817445 5.83425937086448e-06 TRINITY_DN3314_c0_g1 0.948495738545992 0.00106985053878843 OG0003656
TRINITY_DN1741_c0_g1 -0.326933019850419 0.114072658686409 TRINITY_DN1145_c0_g2 0.0161644827361993 0.919038979096305 TRINITY_DN4259_c0_g2 -0.312985573622056 0.134300790338704 TRINITY_DN4259_c0_g2 -1.03102483769666 3.4847807957564e-09 OG0003657
TRINITY_DN1784_c0_g2 0.319427957462469 0.237660025133708 TRINITY_DN3646_c1_g2 0.123700440752832 0.63809759784749 TRINITY_DN586_c1_g1 0.0883779246316963 0.764715346660686 TRINITY_DN586_c1_g1 0.479482612898402 0.00377156612989974 OG0003658
TRINITY_DN188796_c0_g1 2.94155011619966 3.1128611052825e-05 TRINITY_DN1347_c18_g1 1.37385400672239 9.47003766473007e-07 TRINITY_DN106926_c0_g1 1.91551869277266 0.179644706503065 TRINITY_DN106926_c0_g1 5.04331235071095 8.44002717128609e-11 OG0003660
TRINITY_DN19278_c2_g1 0.771743350174296 4.1634280096669e-05 TRINITY_DN37808_c0_g2 0.454176353174671 0.000545382710973944 TRINITY_DN4632_c1_g2 0.0946287883383483 0.662865505794104 TRINITY_DN4632_c1_g2 -0.405756382706945 0.0367888274783712 OG0003661
TRINITY_DN2100_c0_g1 0.195331645254984 0.23450698155974 TRINITY_DN4720_c1_g1 0.0977652698980382 0.450315650626407 TRINITY_DN8753_c0_g1 0.449854810999759 0.0448591804372728 TRINITY_DN8753_c0_g1 2.11346520609507 4.94961423542363e-22 OG0003662
TRINITY_DN21039_c0_g3 -1.08128995529842 1.40029933653951e-11 TRINITY_DN16241_c0_g1 -0.956487797670188 4.95363134569921e-15 TRINITY_DN13024_c0_g3 -1.02762469343382 0.000147931244450904 TRINITY_DN13024_c0_g3 -1.61823419603663 1.15289402876607e-09 OG0003663
TRINITY_DN21747_c0_g1 -0.254192284367512 0.579149466277076 TRINITY_DN2886_c0_g1 -0.166456887698378 0.501347031724159 TRINITY_DN5589_c0_g1 -0.487959436143473 0.103884374219092 TRINITY_DN5589_c0_g1 0.464809509092536 0.0960936450916186 OG0003664
TRINITY_DN21860_c3_g2 0.0306779980422023 0.966561770245582 TRINITY_DN21411_c1_g3 0.258483903434686 0.769546708466636 TRINITY_DN2889_c0_g4 0.281672015768176 0.646695483427254 TRINITY_DN2889_c0_g4 2.17372194024866 2.88343066730201e-17 OG0003666
TRINITY_DN2206_c0_g1 0.520279069750873 0.0459696261557875 TRINITY_DN6118_c0_g2 -0.07269371451877 0.591159961547174 TRINITY_DN985_c1_g2 0.17123598152971 0.392473103901739 TRINITY_DN985_c1_g2 -2.56421295463273 1.10621813229275e-57 OG0003667
TRINITY_DN2213_c0_g1 1.35464924741252 1.65270252862215e-06 TRINITY_DN4051_c0_g5 0.676701978415542 0.000571575631589477 TRINITY_DN5577_c3_g1 1.01837280223156 0.000479478275688595 TRINITY_DN5577_c3_g1 1.69547787826775 9.55678697970815e-08 OG0003668
TRINITY_DN2300_c0_g1 -1.64416766954625 3.78171436595124e-05 TRINITY_DN67264_c0_g1 -0.935992839414464 0.000169821583519523 TRINITY_DN98245_c0_g3 -0.542955920708634 0.32067740493289 TRINITY_DN98245_c0_g3 0.00231059466211351 0.996012927206298 OG0003669
TRINITY_DN25087_c0_g1 0.243998322006027 0.392342962362239 TRINITY_DN18917_c0_g1 0.268030798828117 0.0490864546054422 TRINITY_DN1689_c4_g1 -0.150809892326752 0.42377469769287 TRINITY_DN1689_c4_g1 3.76811528845402 2.83149078503631e-105 OG0003671
TRINITY_DN2742_c0_g1 -0.0603850007332772 0.834404947478405 TRINITY_DN317_c0_g2 0.400924814126898 0.000249320533848246 TRINITY_DN690_c1_g1 0.104616058732178 0.693297007133943 TRINITY_DN690_c1_g1 1.8799333897011 8.61623074103602e-19 OG0003672
TRINITY_DN280_c1_g1 -0.356386110583308 0.100861820099966 TRINITY_DN3311_c0_g1 -0.742066063546695 0.000739984410011933 TRINITY_DN1861_c1_g1 -0.0592450774154059 0.802129482975908 TRINITY_DN1861_c1_g1 -1.30690630613501 2.41949154087418e-08 OG0003673
TRINITY_DN30894_c0_g1 0.948781229992698 0.00359185384412944 TRINITY_DN65061_c0_g3 0.711951962074127 0.0123659797474125 TRINITY_DN16901_c0_g2 0.566834922308769 0.126364565078004 TRINITY_DN16901_c0_g2 2.33888624773689 1.56360811371283e-15 OG0003675
TRINITY_DN30_c1_g1 -0.800238316476838 0.00470689164720051 TRINITY_DN7875_c0_g1 0.0821456661913266 0.538788843542453 TRINITY_DN12449_c0_g1 -0.0413975874530001 0.792440678578442 TRINITY_DN12449_c0_g1 -2.98198325830234 8.58261717111737e-64 OG0003676
