OG0003750 GCPM01010990.1 TRINITY_DN57358_c0_g2_i1 TRINITY_DN3457_c0_g1_i10 TRINITY_DN25605_c0_g2_i4
OG0003751 GCPM01012264.1 TRINITY_DN6710_c0_g2_i4 TRINITY_DN3665_c0_g1_i3 TRINITY_DN246_c3_g2_i2
OG0003752 GCPM01038239.1 TRINITY_DN482_c0_g1_i2 TRINITY_DN3698_c0_g1_i2 TRINITY_DN10068_c0_g1_i28
OG0003753 GCPM01029658.1 TRINITY_DN61605_c0_g1_i4 TRINITY_DN3728_c0_g1_i1 TRINITY_DN4577_c3_g1_i2
OG0003755 GCPM01028633.1 TRINITY_DN8909_c0_g1_i2 TRINITY_DN51660_c0_g1_i3 TRINITY_DN3123_c0_g1_i5
OG0003756 GCPM01038451.1 TRINITY_DN10389_c0_g1_i6 TRINITY_DN53872_c0_g1_i4 TRINITY_DN568_c0_g2_i2
OG0003757 GCPM01015900.1 TRINITY_DN10285_c0_g1_i1 TRINITY_DN5620_c0_g1_i4 TRINITY_DN9531_c0_g2_i4
OG0003758 GCPM01012431.1 TRINITY_DN1991_c8_g1_i1 TRINITY_DN595_c0_g3_i1 TRINITY_DN6383_c2_g2_i1
OG0003759 GCPM01016023.1 TRINITY_DN2232_c1_g1_i1 TRINITY_DN5987_c0_g3_i1 TRINITY_DN536_c3_g1_i1
OG0003761 GCPM01038220.1 TRINITY_DN118637_c0_g1_i1 TRINITY_DN68034_c0_g1_i2 TRINITY_DN4788_c2_g2_i3
OG0003763 GCPM01009017.1 TRINITY_DN2810_c0_g2_i2 TRINITY_DN824_c1_g1_i2 TRINITY_DN64429_c0_g1_i2
OG0003765 GCPM01014978.1 TRINITY_DN130475_c0_g1_i7 TRINITY_DN8656_c0_g1_i7 TRINITY_DN24000_c0_g1_i4
OG0003766 GCPM01038798.1 TRINITY_DN1687_c0_g1_i12 TRINITY_DN11103_c0_g1_i3 TRINITY_DN3693_c0_g1_i4
OG0003768 GCPM01030041.1 TRINITY_DN7190_c0_g1_i7 TRINITY_DN1204_c0_g1_i2 TRINITY_DN56469_c1_g1_i1
OG0003769 GCPM01013620.1 TRINITY_DN275878_c0_g1_i1 TRINITY_DN124579_c0_g2_i1 TRINITY_DN27558_c0_g1_i1
OG0003770 GCPM01008895.1 TRINITY_DN19882_c0_g2_i2 TRINITY_DN137032_c0_g1_i2 TRINITY_DN208207_c0_g1_i3
OG0003771 GCPM01014914.1 TRINITY_DN4807_c1_g3_i1 TRINITY_DN139558_c0_g2_i1 TRINITY_DN8540_c0_g1_i2
OG0003774 GCPM01012404.1 TRINITY_DN566_c0_g4_i1 TRINITY_DN17527_c0_g1_i2 TRINITY_DN55946_c0_g1_i3
OG0003777 GCPM01011784.1 TRINITY_DN1401_c0_g1_i9 TRINITY_DN26585_c0_g1_i3 TRINITY_DN32865_c0_g1_i7
OG0003778 GCPM01011850.1 TRINITY_DN29721_c0_g1_i2 TRINITY_DN26982_c0_g1_i1 TRINITY_DN16546_c0_g3_i1
OG0003780 GCPM01037988.1 TRINITY_DN34623_c0_g3_i1 TRINITY_DN3119_c0_g1_i1 TRINITY_DN28328_c0_g1_i1
OG0003781 GCPM01040170.1 TRINITY_DN74784_c0_g1_i7 TRINITY_DN34712_c0_g1_i2 TRINITY_DN94902_c0_g1_i3
OG0003782 GCPM01016389.1 TRINITY_DN107994_c0_g1_i1 TRINITY_DN350331_c0_g1_i1 TRINITY_DN127481_c0_g1_i2
OG0003783 GCPM01013037.1 TRINITY_DN41052_c0_g2_i2 TRINITY_DN36107_c0_g2_i2 TRINITY_DN4628_c0_g1_i1
OG0003785 GCPM01032948.1 TRINITY_DN12065_c0_g3_i4 TRINITY_DN4203_c0_g3_i5 TRINITY_DN2096_c0_g1_i5
OG0003786 GCPM01016328.1 TRINITY_DN34405_c0_g1_i1 TRINITY_DN42290_c0_g4_i1 TRINITY_DN1521_c0_g1_i4
OG0003787 GCPM01012254.1 TRINITY_DN29075_c0_g1_i1 TRINITY_DN4303_c1_g1_i1 TRINITY_DN21916_c0_g1_i2
OG0003788 GCPM01015871.1 TRINITY_DN874_c0_g1_i3 TRINITY_DN4852_c0_g1_i10 TRINITY_DN3156_c0_g1_i17
OG0003789 GCPM01038331.1 TRINITY_DN1299_c0_g1_i5 TRINITY_DN528_c1_g1_i1 TRINITY_DN3333_c0_g1_i11
OG0003790 GCPM01030227.1 TRINITY_DN182779_c0_g1_i1 TRINITY_DN56108_c0_g3_i1 TRINITY_DN707_c0_g2_i1
OG0003792 GCPM01016256.1 TRINITY_DN223887_c0_g1_i1 TRINITY_DN6282_c2_g1_i6 TRINITY_DN399_c2_g1_i5
OG0003794 GCPM01003116.1 TRINITY_DN6638_c3_g1_i6 TRINITY_DN72060_c0_g2_i3 TRINITY_DN2890_c0_g1_i22
OG0003795 GCPM01016646.1 TRINITY_DN3643_c1_g1_i1 TRINITY_DN760_c2_g1_i1 TRINITY_DN4787_c0_g1_i1
OG0003796 GCPM01015660.1 TRINITY_DN190_c1_g1_i1 TRINITY_DN7991_c0_g1_i2 TRINITY_DN4137_c1_g1_i1
OG0003797 GCPM01014738.1 TRINITY_DN63173_c0_g1_i4 TRINITY_DN8050_c0_g1_i9 TRINITY_DN14091_c0_g1_i3
OG0003798 GCPM01015307.1 TRINITY_DN89941_c0_g1_i5 TRINITY_DN9973_c0_g1_i1 TRINITY_DN8597_c0_g1_i8
OG0003800 GCPM01002343.1 TRINITY_DN298_c0_g1_i2 TRINITY_DN10333_c0_g1_i2 TRINITY_DN209_c0_g1_i17
OG0003801 GCPM01013111.1 TRINITY_DN3351_c2_g1_i2 TRINITY_DN1164_c2_g1_i1 TRINITY_DN28456_c0_g1_i4
OG0003802 GCPM01001403.1 TRINITY_DN41112_c0_g2_i1 TRINITY_DN140248_c0_g1_i5 TRINITY_DN189_c4_g1_i1
OG0003803 GCPM01003971.1 TRINITY_DN9350_c0_g8_i2 TRINITY_DN1445_c3_g1_i1 TRINITY_DN354_c1_g3_i1
OG0003804 GCPM01016748.1 TRINITY_DN4817_c0_g1_i1 TRINITY_DN154_c0_g1_i11 TRINITY_DN72_c0_g2_i19
OG0003805 GCPM01039745.1 TRINITY_DN5162_c0_g1_i9 TRINITY_DN1689_c0_g2_i1 TRINITY_DN595_c1_g1_i3
OG0003806 GCPM01010792.1 TRINITY_DN9113_c2_g1_i1 TRINITY_DN17328_c1_g1_i1 TRINITY_DN2807_c0_g1_i1
OG0003807 GCPM01032271.1 TRINITY_DN4488_c3_g2_i1 TRINITY_DN17377_c0_g1_i2 TRINITY_DN1391_c0_g2_i3
OG0003808 GCPM01003679.1 TRINITY_DN653_c1_g1_i1 TRINITY_DN1802_c0_g1_i3 TRINITY_DN7008_c0_g1_i4
OG0003809 GCPM01011783.1 TRINITY_DN349_c0_g1_i2 TRINITY_DN2103_c1_g1_i2 TRINITY_DN4430_c0_g1_i3
OG0003811 GCPM01013312.1 TRINITY_DN20686_c0_g1_i4 TRINITY_DN21416_c1_g3_i3 TRINITY_DN6325_c0_g1_i2
OG0003813 GCPM01015343.1 TRINITY_DN985_c0_g5_i1 TRINITY_DN2232_c0_g1_i6 TRINITY_DN20476_c1_g1_i3
OG0003815 GCPM01014563.1 TRINITY_DN264_c1_g1_i4 TRINITY_DN2330_c0_g1_i6 TRINITY_DN942_c8_g1_i5
OG0003816 GCPM01016146.1 TRINITY_DN507_c0_g1_i1 TRINITY_DN2341_c1_g2_i1 TRINITY_DN568_c3_g4_i1
OG0003817 GCPM01014816.1 TRINITY_DN178_c2_g5_i4 TRINITY_DN2516_c1_g3_i2 TRINITY_DN0_c2_g2_i1
OG0003819 GCPM01004564.1 TRINITY_DN22857_c1_g1_i6 TRINITY_DN28524_c0_g2_i6 TRINITY_DN4228_c0_g2_i5
OG0003820 GCPM01013456.1 TRINITY_DN52569_c0_g4_i1 TRINITY_DN3339_c0_g1_i2 TRINITY_DN11201_c0_g2_i1
OG0003821 GCPM01029590.1 TRINITY_DN2181_c2_g1_i3 TRINITY_DN3393_c0_g1_i3 TRINITY_DN7413_c0_g1_i6
OG0003822 GCPM01037325.1 TRINITY_DN1118_c3_g3_i3 TRINITY_DN3439_c0_g1_i2 TRINITY_DN1027_c2_g2_i5
OG0003823 GCPM01015525.1 TRINITY_DN6829_c0_g3_i3 TRINITY_DN3442_c0_g2_i1 TRINITY_DN31397_c1_g1_i1
OG0003824 GCPM01015602.1 TRINITY_DN311397_c0_g1_i1 TRINITY_DN3544_c0_g2_i1 TRINITY_DN14919_c0_g2_i2
OG0003825 GCPM01014141.1 TRINITY_DN35762_c0_g1_i2 TRINITY_DN35927_c0_g1_i2 TRINITY_DN12638_c0_g1_i3
OG0003828 GCPM01039300.1 TRINITY_DN18777_c5_g1_i1 TRINITY_DN45354_c2_g1_i1 TRINITY_DN53904_c2_g1_i3
OG0003829 GCPM01039527.1 TRINITY_DN596_c0_g1_i8 TRINITY_DN4588_c0_g1_i2 TRINITY_DN3030_c2_g1_i1
OG0003830 GCPM01039962.1 TRINITY_DN7086_c0_g1_i3 TRINITY_DN480_c1_g1_i1 TRINITY_DN5138_c0_g2_i8
OG0003831 GCPM01015199.1 TRINITY_DN3144_c1_g1_i3 TRINITY_DN5989_c0_g1_i7 TRINITY_DN7721_c0_g1_i6
OG0003832 GCPM01012468.1 TRINITY_DN2862_c0_g2_i3 TRINITY_DN755_c7_g1_i6 TRINITY_DN434_c2_g1_i1
OG0003833 GCPM01014822.1 TRINITY_DN59_c0_g1_i1 TRINITY_DN7848_c6_g1_i1 TRINITY_DN30151_c2_g1_i1
OG0003834 GCPM01014927.1 TRINITY_DN3829_c0_g2_i4 TRINITY_DN784_c1_g2_i2 TRINITY_DN2997_c0_g1_i4
OG0003835 GCPM01039910.1 TRINITY_DN39612_c0_g1_i4 TRINITY_DN7940_c0_g1_i6 TRINITY_DN1067_c5_g1_i1
OG0003836 GCPM01016047.1 TRINITY_DN2576_c1_g3_i1 TRINITY_DN8228_c0_g1_i1 TRINITY_DN9168_c1_g2_i4
OG0003837 GCPM01014618.1 TRINITY_DN14772_c0_g1_i1 TRINITY_DN8482_c0_g1_i5 TRINITY_DN3161_c0_g1_i7
OG0003840 GCPM01012461.1 TRINITY_DN4136_c10_g1_i1 TRINITY_DN9177_c0_g1_i1 TRINITY_DN10304_c1_g2_i1
OG0003841 GCPM01036198.1 TRINITY_DN37070_c0_g1_i9 TRINITY_DN94129_c0_g1_i7 TRINITY_DN18_c1_g1_i2
OG0003842 GCPM01032718.1 TRINITY_DN4701_c0_g1_i8 TRINITY_DN10321_c1_g1_i3 TRINITY_DN15131_c0_g1_i6
OG0003843 GCPM01007168.1 TRINITY_DN2304_c0_g2_i1 TRINITY_DN10348_c0_g1_i5 TRINITY_DN6802_c0_g2_i5
OG0003844 GCPM01006667.1 TRINITY_DN25539_c1_g1_i3 TRINITY_DN1164_c1_g2_i1 TRINITY_DN45_c6_g1_i2
OG0003846 GCPM01015467.1 TRINITY_DN11416_c0_g2_i1 TRINITY_DN1325_c1_g1_i2 TRINITY_DN618_c0_g1_i2
OG0003847 GCPM01013402.1 TRINITY_DN5895_c1_g1_i1 TRINITY_DN15940_c0_g1_i1 TRINITY_DN7166_c7_g1_i1
OG0003848 GCPM01015627.1 TRINITY_DN4132_c1_g1_i2 TRINITY_DN1633_c0_g2_i1 TRINITY_DN2849_c0_g1_i5
OG0003850 GCPM01016896.1 TRINITY_DN3437_c0_g2_i1 TRINITY_DN164_c1_g1_i1 TRINITY_DN2369_c6_g1_i1
OG0003851 GCPM01015952.1 TRINITY_DN1993_c3_g1_i1 TRINITY_DN1662_c0_g1_i3 TRINITY_DN106_c4_g1_i2
OG0003852 GCPM01011702.1 TRINITY_DN1461_c1_g1_i2 TRINITY_DN17643_c0_g2_i1 TRINITY_DN2696_c0_g1_i3
OG0003857 GCPM01013727.1 TRINITY_DN7436_c1_g2_i4 TRINITY_DN2964_c1_g3_i1 TRINITY_DN1677_c3_g1_i1
OG0003858 GCPM01012573.1 TRINITY_DN2073_c0_g1_i3 TRINITY_DN30484_c1_g1_i2 TRINITY_DN1685_c0_g1_i11
OG0003859 GCPM01014466.1 TRINITY_DN10057_c0_g1_i2 TRINITY_DN33120_c0_g2_i1 TRINITY_DN1356_c4_g2_i1
OG0003860 GCPM01012895.1 TRINITY_DN4975_c0_g1_i2 TRINITY_DN33160_c0_g1_i1 TRINITY_DN3388_c0_g4_i1
OG0003861 GCPM01005426.1 TRINITY_DN1500_c0_g1_i1 TRINITY_DN3480_c1_g1_i1 TRINITY_DN3601_c0_g1_i1
OG0003864 GCPM01037305.1 TRINITY_DN4739_c0_g1_i3 TRINITY_DN3675_c0_g3_i1 TRINITY_DN3516_c0_g1_i5
OG0003865 GCPM01011276.1 TRINITY_DN472_c1_g1_i9 TRINITY_DN375_c0_g1_i1 TRINITY_DN46297_c0_g3_i3
OG0003868 GCPM01007700.1 TRINITY_DN7115_c0_g1_i1 TRINITY_DN487_c3_g1_i1 TRINITY_DN13542_c0_g1_i6
OG0003869 GCPM01015904.1 TRINITY_DN17824_c0_g1_i1 TRINITY_DN49334_c0_g1_i1 TRINITY_DN18470_c0_g1_i5
OG0003872 GCPM01006221.1 TRINITY_DN2136_c18_g1_i1 TRINITY_DN50907_c0_g1_i7 TRINITY_DN1949_c2_g1_i1
OG0003873 GCPM01001498.1 TRINITY_DN59_c0_g2_i1 TRINITY_DN66_c8_g1_i3 TRINITY_DN1223_c0_g3_i1
OG0003874 GCPM01016094.1 TRINITY_DN41372_c0_g2_i1 TRINITY_DN69753_c0_g1_i1 TRINITY_DN1696_c5_g1_i1
OG0003876 GCPM01039001.1 TRINITY_DN7207_c1_g1_i11 TRINITY_DN949_c1_g1_i8 TRINITY_DN568_c2_g1_i1
OG0003879 GCPM01016443.1 TRINITY_DN337_c1_g2_i1 TRINITY_DN1304_c2_g1_i1 TRINITY_DN2269_c0_g1_i3
OG0003880 GCPM01012762.1 TRINITY_DN10180_c0_g1_i1 TRINITY_DN1438_c0_g2_i1 TRINITY_DN14_c0_g1_i6
OG0003881 GCPM01013476.1 TRINITY_DN25394_c2_g1_i4 TRINITY_DN14921_c0_g2_i3 TRINITY_DN46611_c0_g1_i11
OG0003882 GCPM01016172.1 TRINITY_DN22509_c0_g1_i5 TRINITY_DN1497_c0_g1_i12 TRINITY_DN632_c1_g1_i6
OG0003883 GCPM01012571.1 TRINITY_DN64903_c0_g1_i1 TRINITY_DN16901_c0_g1_i1 TRINITY_DN9210_c1_g1_i2
OG0003884 GCPM01006137.1 TRINITY_DN29427_c2_g1_i1 TRINITY_DN182406_c0_g1_i2 TRINITY_DN1440_c0_g1_i6
OG0003885 GCPM01000504.1 TRINITY_DN656_c1_g1_i3 TRINITY_DN19969_c1_g1_i1 TRINITY_DN16231_c0_g1_i2
OG0003886 GCPM01013248.1 TRINITY_DN57377_c0_g3_i1 TRINITY_DN206565_c0_g2_i1 TRINITY_DN81477_c1_g1_i3
OG0003887 GCPM01016423.1 TRINITY_DN6080_c0_g1_i6 TRINITY_DN21029_c0_g2_i1 TRINITY_DN28635_c0_g1_i12
OG0003888 GCPM01016413.1 TRINITY_DN4962_c0_g2_i2 TRINITY_DN22199_c1_g1_i1 TRINITY_DN16232_c2_g1_i1
OG0003890 GCPM01038872.1 TRINITY_DN882_c1_g1_i4 TRINITY_DN2863_c2_g1_i1 TRINITY_DN68_c0_g1_i18
OG0003891 GCPM01016127.1 TRINITY_DN3681_c1_g1_i4 TRINITY_DN3540_c0_g1_i6 TRINITY_DN3083_c0_g2_i14
OG0003893 GCPM01007262.1 TRINITY_DN176035_c0_g2_i2 TRINITY_DN35950_c0_g1_i1 TRINITY_DN44816_c0_g1_i8
OG0003894 GCPM01011162.1 TRINITY_DN3842_c0_g1_i3 TRINITY_DN36859_c1_g1_i2 TRINITY_DN44461_c0_g1_i2
OG0003895 GCPM01012511.1 TRINITY_DN1644_c0_g1_i12 TRINITY_DN3815_c0_g1_i4 TRINITY_DN1756_c2_g1_i1
OG0003896 GCPM01014529.1 TRINITY_DN161197_c0_g1_i1 TRINITY_DN44949_c0_g1_i13 TRINITY_DN2578_c2_g1_i6
OG0003897 GCPM01012049.1 TRINITY_DN97599_c0_g2_i1 TRINITY_DN46270_c0_g1_i1 TRINITY_DN2765_c1_g2_i4
OG0003898 GCPM01039898.1 TRINITY_DN6924_c1_g1_i6 TRINITY_DN5133_c2_g1_i1 TRINITY_DN6070_c0_g1_i13
OG0003899 GCPM01010991.1 TRINITY_DN29826_c0_g1_i3 TRINITY_DN51839_c0_g2_i3 TRINITY_DN7102_c0_g1_i2
OG0003900 GCPM01016876.1 TRINITY_DN1466_c2_g1_i1 TRINITY_DN523_c0_g1_i6 TRINITY_DN1767_c1_g3_i3
OG0003903 GCPM01012699.1 TRINITY_DN30176_c0_g2_i4 TRINITY_DN5819_c0_g2_i3 TRINITY_DN408_c1_g1_i3
OG0003904 GCPM01015793.1 TRINITY_DN44924_c0_g1_i2 TRINITY_DN5841_c0_g1_i2 TRINITY_DN2159_c1_g1_i1
OG0003905 GCPM01013681.1 TRINITY_DN58202_c0_g1_i1 TRINITY_DN5892_c0_g1_i2 TRINITY_DN3361_c0_g3_i2
OG0003906 GCPM01014571.1 TRINITY_DN914_c3_g1_i1 TRINITY_DN6439_c0_g1_i3 TRINITY_DN3153_c1_g1_i4
OG0003907 GCPM01010045.1 TRINITY_DN3434_c1_g1_i2 TRINITY_DN6614_c0_g1_i1 TRINITY_DN28180_c0_g1_i1
OG0003908 GCPM01012270.1 TRINITY_DN16231_c0_g1_i3 TRINITY_DN66768_c0_g1_i2 TRINITY_DN367_c8_g1_i1
OG0003909 GCPM01016503.1 TRINITY_DN1830_c1_g1_i2 TRINITY_DN6724_c0_g1_i1 TRINITY_DN19586_c1_g1_i3
OG0003910 GCPM01029077.1 TRINITY_DN174770_c0_g1_i2 TRINITY_DN6999_c1_g1_i3 TRINITY_DN59583_c0_g2_i2
OG0003911 GCPM01016517.1 TRINITY_DN2635_c0_g3_i1 TRINITY_DN7439_c0_g5_i4 TRINITY_DN1216_c0_g2_i2
OG0003912 GCPM01012893.1 TRINITY_DN336524_c0_g1_i1 TRINITY_DN764_c0_g5_i2 TRINITY_DN718_c17_g1_i1
OG0003913 GCPM01013561.1 TRINITY_DN7939_c1_g1_i2 TRINITY_DN780_c0_g1_i6 TRINITY_DN2250_c2_g1_i1
OG0003914 GCPM01032347.1 TRINITY_DN3598_c0_g1_i8 TRINITY_DN795_c0_g1_i8 TRINITY_DN1795_c0_g1_i3
OG0003915 GCPM01016266.1 TRINITY_DN2242_c0_g1_i9 TRINITY_DN920_c2_g1_i4 TRINITY_DN33257_c0_g1_i1
OG0003916 GCPM01012319.1 TRINITY_DN10575_c0_g1_i6 TRINITY_DN9556_c0_g1_i1 TRINITY_DN1724_c1_g1_i7
OG0003917 GCPM01016021.1 TRINITY_DN37639_c0_g3_i2 TRINITY_DN9958_c0_g1_i5 TRINITY_DN8922_c0_g1_i19
OG0003918 GCPM01037157.1 TRINITY_DN2425_c1_g1_i2 TRINITY_DN10486_c0_g1_i1 TRINITY_DN136_c12_g1_i2
OG0003921 GCPM01037539.1 TRINITY_DN4682_c0_g1_i1 TRINITY_DN1068_c1_g1_i2 TRINITY_DN5749_c0_g2_i2
OG0003922 GCPM01006917.1 TRINITY_DN326_c0_g1_i2 TRINITY_DN12354_c0_g2_i3 TRINITY_DN1833_c2_g1_i2
OG0003923 GCPM01013633.1 TRINITY_DN4326_c1_g2_i1 TRINITY_DN126047_c0_g4_i1 TRINITY_DN58655_c0_g2_i1
OG0003924 GCPM01010281.1 TRINITY_DN3694_c0_g3_i2 TRINITY_DN13835_c0_g3_i1 TRINITY_DN4531_c0_g2_i1
OG0003925 GCPM01012161.1 TRINITY_DN10_c11_g1_i2 TRINITY_DN14717_c1_g1_i1 TRINITY_DN255_c1_g1_i1
OG0003928 GCPM01038290.1 TRINITY_DN45343_c2_g3_i1 TRINITY_DN21266_c0_g2_i1 TRINITY_DN8495_c0_g5_i1
OG0003932 GCPM01037866.1 TRINITY_DN4396_c0_g1_i2 TRINITY_DN2720_c0_g3_i1 TRINITY_DN13087_c2_g1_i2
OG0003933 GCPM01038393.1 TRINITY_DN47757_c0_g1_i1 TRINITY_DN2727_c1_g1_i7 TRINITY_DN1628_c0_g1_i4
OG0003934 GCPM01015540.1 TRINITY_DN150_c1_g2_i1 TRINITY_DN272_c0_g1_i7 TRINITY_DN205_c33_g1_i1
OG0003935 GCPM01039934.1 TRINITY_DN8975_c6_g1_i1 TRINITY_DN2824_c0_g1_i1 TRINITY_DN36950_c0_g1_i1
OG0003936 GCPM01005453.1 TRINITY_DN3379_c1_g2_i5 TRINITY_DN2827_c0_g1_i5 TRINITY_DN295_c8_g1_i1
OG0003938 GCPM01016107.1 TRINITY_DN59134_c0_g2_i1 TRINITY_DN293694_c0_g1_i1 TRINITY_DN5751_c0_g5_i1
OG0003940 GCPM01038856.1 TRINITY_DN467_c1_g1_i2 TRINITY_DN3048_c0_g2_i10 TRINITY_DN3284_c0_g1_i1
OG0003942 GCPM01013709.1 TRINITY_DN548_c1_g2_i2 TRINITY_DN3217_c1_g2_i1 TRINITY_DN1852_c0_g1_i2
OG0003943 GCPM01039972.1 TRINITY_DN8366_c0_g1_i1 TRINITY_DN3337_c0_g2_i4 TRINITY_DN40176_c0_g1_i4
OG0003944 GCPM01035133.1 TRINITY_DN114371_c0_g1_i2 TRINITY_DN3535_c0_g1_i2 TRINITY_DN1574_c0_g2_i2
OG0003946 GCPM01037300.1 TRINITY_DN4394_c3_g1_i1 TRINITY_DN37072_c0_g1_i10 TRINITY_DN539_c3_g1_i1
OG0003947 GCPM01034965.1 TRINITY_DN2894_c3_g1_i5 TRINITY_DN3718_c0_g1_i4 TRINITY_DN10303_c0_g1_i2
OG0003948 GCPM01029957.1 TRINITY_DN21458_c0_g1_i5 TRINITY_DN3810_c0_g1_i3 TRINITY_DN820_c0_g1_i9
OG0003949 GCPM01036100.1 TRINITY_DN15101_c0_g3_i12 TRINITY_DN394_c0_g2_i1 TRINITY_DN1598_c0_g2_i1
OG0003950 GCPM01009139.1 TRINITY_DN11891_c4_g1_i1 TRINITY_DN39604_c0_g4_i3 TRINITY_DN6154_c3_g1_i1
OG0003951 GCPM01007008.1 TRINITY_DN3897_c0_g1_i1 TRINITY_DN398_c1_g1_i1 TRINITY_DN1511_c0_g5_i1
OG0003952 GCPM01012796.1 TRINITY_DN3498_c0_g1_i2 TRINITY_DN4231_c0_g3_i2 TRINITY_DN721_c0_g2_i2
OG0003953 GCPM01010038.1 TRINITY_DN3521_c1_g1_i2 TRINITY_DN4504_c2_g1_i2 TRINITY_DN16124_c0_g1_i10
OG0003954 GCPM01039863.1 TRINITY_DN1548_c0_g4_i1 TRINITY_DN4921_c0_g1_i3 TRINITY_DN586_c3_g2_i2
OG0003955 GCPM01009808.1 TRINITY_DN9822_c1_g1_i3 TRINITY_DN5032_c0_g1_i4 TRINITY_DN9679_c0_g1_i3
OG0003956 GCPM01039781.1 TRINITY_DN24533_c0_g1_i2 TRINITY_DN51189_c0_g1_i1 TRINITY_DN2670_c1_g1_i2
OG0003957 GCPM01014688.1 TRINITY_DN5237_c0_g3_i1 TRINITY_DN520_c1_g2_i1 TRINITY_DN2108_c0_g2_i2
OG0003960 GCPM01038994.1 TRINITY_DN12607_c0_g1_i16 TRINITY_DN739_c0_g1_i5 TRINITY_DN6944_c1_g4_i8
OG0003961 GCPM01039160.1 TRINITY_DN13681_c0_g1_i2 TRINITY_DN9491_c0_g1_i2 TRINITY_DN1244_c0_g1_i1
OG0003964 GCPM01014464.1 TRINITY_DN498_c17_g1_i1 TRINITY_DN10346_c0_g1_i1 TRINITY_DN1534_c0_g1_i4
OG0003965 GCPM01014288.1 TRINITY_DN3026_c0_g1_i7 TRINITY_DN1123_c0_g1_i1 TRINITY_DN717_c5_g2_i1
OG0003966 GCPM01014760.1 TRINITY_DN1332_c6_g1_i1 TRINITY_DN1208_c0_g2_i1 TRINITY_DN730_c1_g1_i1
OG0003967 GCPM01014513.1 TRINITY_DN3344_c0_g1_i4 TRINITY_DN13679_c0_g1_i1 TRINITY_DN25745_c0_g1_i6
OG0003968 GCPM01010489.1 TRINITY_DN36983_c0_g1_i3 TRINITY_DN137913_c0_g1_i2 TRINITY_DN19446_c0_g1_i3
OG0003970 GCPM01007595.1 TRINITY_DN18492_c0_g1_i4 TRINITY_DN13808_c0_g1_i8 TRINITY_DN1810_c3_g3_i1
OG0003973 GCPM01016630.1 TRINITY_DN1712_c0_g1_i5 TRINITY_DN1625_c1_g1_i1 TRINITY_DN2567_c0_g1_i4
OG0003975 GCPM01010698.1 TRINITY_DN173_c1_g1_i1 TRINITY_DN1828_c1_g1_i1 TRINITY_DN725_c2_g2_i1
OG0003976 GCPM01002113.1 TRINITY_DN1003_c5_g1_i1 TRINITY_DN18406_c0_g1_i2 TRINITY_DN24222_c2_g3_i4
OG0003978 GCPM01039064.1 TRINITY_DN18703_c0_g1_i9 TRINITY_DN20293_c0_g1_i3 TRINITY_DN9223_c0_g1_i5
OG0003979 GCPM01014630.1 TRINITY_DN3724_c0_g1_i6 TRINITY_DN24618_c0_g1_i3 TRINITY_DN6957_c0_g2_i1
OG0003980 GCPM01014724.1 TRINITY_DN11902_c0_g1_i10 TRINITY_DN26286_c0_g1_i6 TRINITY_DN12507_c0_g2_i1
OG0003983 GCPM01015562.1 TRINITY_DN5572_c0_g1_i2 TRINITY_DN2850_c0_g1_i1 TRINITY_DN17850_c1_g2_i2
OG0003984 GCPM01039826.1 TRINITY_DN218_c0_g1_i3 TRINITY_DN28542_c0_g1_i1 TRINITY_DN4703_c0_g1_i3
OG0003985 GCPM01010377.1 TRINITY_DN114827_c0_g1_i3 TRINITY_DN28549_c1_g2_i2 TRINITY_DN58505_c0_g3_i2
OG0003986 GCPM01016345.1 TRINITY_DN5423_c10_g1_i1 TRINITY_DN28592_c1_g2_i1 TRINITY_DN2708_c1_g1_i1
OG0003987 GCPM01012914.1 TRINITY_DN1055_c0_g1_i13 TRINITY_DN286_c0_g1_i6 TRINITY_DN991_c0_g2_i1
OG0003988 GCPM01014867.1 TRINITY_DN15417_c0_g1_i2 TRINITY_DN3280_c0_g1_i5 TRINITY_DN6030_c0_g1_i3
OG0003990 GCPM01015856.1 TRINITY_DN4376_c1_g1_i1 TRINITY_DN350150_c0_g1_i1 TRINITY_DN1099_c1_g1_i1
OG0003991 GCPM01006657.1 TRINITY_DN93176_c0_g2_i1 TRINITY_DN35567_c0_g2_i1 TRINITY_DN1926_c6_g2_i1
OG0003992 GCPM01015179.1 TRINITY_DN589_c1_g1_i2 TRINITY_DN3558_c4_g1_i5 TRINITY_DN2030_c1_g2_i2
OG0003993 GCPM01014233.1 TRINITY_DN28281_c0_g1_i2 TRINITY_DN3701_c0_g2_i2 TRINITY_DN1993_c4_g1_i2
OG0003994 GCPM01002334.1 TRINITY_DN999_c0_g4_i1 TRINITY_DN4267_c0_g1_i1 TRINITY_DN3214_c1_g1_i4
OG0003995 GCPM01032637.1 TRINITY_DN6271_c0_g3_i3 TRINITY_DN47565_c0_g1_i9 TRINITY_DN1326_c0_g2_i3
OG0003996 GCPM01039711.1 TRINITY_DN14764_c0_g1_i6 TRINITY_DN47641_c0_g2_i2 TRINITY_DN5213_c2_g1_i6
OG0003997 GCPM01037951.1 TRINITY_DN15921_c0_g1_i1 TRINITY_DN50338_c0_g1_i4 TRINITY_DN14565_c0_g1_i1
OG0003998 GCPM01014580.1 TRINITY_DN11084_c0_g3_i4 TRINITY_DN5290_c0_g1_i5 TRINITY_DN8476_c0_g1_i5
